route_id,route_short_name,route_long_name,trip_id,stop_sequence,stop_id,stop_name,arrival_time,departure_time
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1717008,11,901401,Civic Center / UN Plaza,09:03:00,09:04:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1717008,12,901501,16th Street / Mission,09:06:00,09:06:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1717008,13,901601,24th Street / Mission,09:08:00,09:08:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1717008,14,901701,Glen Park,09:10:00,09:11:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1717008,15,901801,Balboa Park,09:13:00,09:13:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1717008,16,901903,Daly City,09:17:00,09:18:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1717008,17,906101,Colma,09:21:00,09:22:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1717008,18,906201,South San Francisco,09:24:00,09:25:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1717008,19,906301,San Bruno,09:28:00,09:28:00
BA:Yellow-S,Yellow-S,Antioch to SF Int'l Airport SFO/Millbrae,BA:1717008,20,907101,San Francisco International Airport,09:32:00,09:33:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,0,904602,Richmond,07:49:00,07:49:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,1,904502,El Cerrito Del Norte,07:53:00,07:54:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,2,904402,El Cerrito Plaza,07:56:00,07:57:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,3,904302,North Berkeley,08:00:00,08:00:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,4,904202,Downtown Berkeley,08:02:00,08:03:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,5,904102,Ashby,08:05:00,08:05:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,6,900302,MacArthur,08:08:00,08:09:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,7,900202,19th Street Oakland,08:12:00,08:12:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,8,900102,12th Street / Oakland City Center,08:14:00,08:15:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,9,901101,West Oakland,08:19:00,08:19:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,10,901161,Embarcadero,08:25:00,08:26:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,11,901201,Montgomery Street,08:27:00,08:28:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,12,901301,Powell Street,08:29:00,08:29:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,13,901401,Civic Center / UN Plaza,08:31:00,08:31:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,14,901501,16th Street / Mission,08:33:00,08:33:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,15,901601,24th Street / Mission,08:35:00,08:35:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,16,901701,Glen Park,08:38:00,08:38:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,17,901801,Balboa Park,08:40:00,08:40:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,18,901903,Daly City,08:44:00,08:45:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,19,906101,Colma,08:49:00,08:49:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,20,906201,South San Francisco,08:52:00,08:52:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,21,906301,San Bruno,08:55:00,08:55:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,22,907102,San Francisco International Airport,09:00:00,09:00:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,23,907102,San Francisco International Airport,09:03:00,09:03:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717269,24,906403,Millbrae (Caltrain Transfer Platform),09:07:00,09:07:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,0,904602,Richmond,08:09:00,08:09:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,1,904502,El Cerrito Del Norte,08:13:00,08:14:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,2,904402,El Cerrito Plaza,08:16:00,08:17:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,3,904302,North Berkeley,08:20:00,08:20:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,4,904202,Downtown Berkeley,08:22:00,08:23:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,5,904102,Ashby,08:25:00,08:25:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,6,900302,MacArthur,08:28:00,08:29:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,7,900202,19th Street Oakland,08:32:00,08:32:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,8,900102,12th Street / Oakland City Center,08:34:00,08:35:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,9,901101,West Oakland,08:39:00,08:39:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,10,901161,Embarcadero,08:45:00,08:46:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,11,901201,Montgomery Street,08:47:00,08:48:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,12,901301,Powell Street,08:49:00,08:49:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,13,901401,Civic Center / UN Plaza,08:51:00,08:51:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,14,901501,16th Street / Mission,08:53:00,08:53:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,15,901601,24th Street / Mission,08:55:00,08:55:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,16,901701,Glen Park,08:58:00,08:58:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,17,901801,Balboa Park,09:00:00,09:00:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,18,901903,Daly City,09:04:00,09:05:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,19,906101,Colma,09:09:00,09:09:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,20,906201,South San Francisco,09:12:00,09:12:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,21,906301,San Bruno,09:15:00,09:15:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,22,907102,San Francisco International Airport,09:20:00,09:20:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,23,907102,San Francisco International Airport,09:23:00,09:23:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717270,24,906403,Millbrae (Caltrain Transfer Platform),09:27:00,09:27:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,0,904602,Richmond,08:29:00,08:29:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,1,904502,El Cerrito Del Norte,08:33:00,08:34:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,2,904402,El Cerrito Plaza,08:36:00,08:37:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,3,904302,North Berkeley,08:40:00,08:40:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,4,904202,Downtown Berkeley,08:42:00,08:43:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,5,904102,Ashby,08:45:00,08:45:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,6,900302,MacArthur,08:48:00,08:49:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,7,900202,19th Street Oakland,08:52:00,08:52:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,8,900102,12th Street / Oakland City Center,08:54:00,08:55:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,9,901101,West Oakland,08:59:00,08:59:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,10,901161,Embarcadero,09:05:00,09:06:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,11,901201,Montgomery Street,09:07:00,09:08:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,12,901301,Powell Street,09:09:00,09:09:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,13,901401,Civic Center / UN Plaza,09:11:00,09:11:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,14,901501,16th Street / Mission,09:13:00,09:13:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,15,901601,24th Street / Mission,09:15:00,09:15:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,16,901701,Glen Park,09:18:00,09:18:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,17,901801,Balboa Park,09:20:00,09:20:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,18,901903,Daly City,09:24:00,09:25:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,19,906101,Colma,09:29:00,09:29:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,20,906201,South San Francisco,09:32:00,09:32:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,21,906301,San Bruno,09:35:00,09:35:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,22,907102,San Francisco International Airport,09:40:00,09:40:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,23,907102,San Francisco International Airport,09:43:00,09:43:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717271,24,906403,Millbrae (Caltrain Transfer Platform),09:47:00,09:47:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,0,904602,Richmond,08:49:00,08:49:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,1,904502,El Cerrito Del Norte,08:53:00,08:54:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,2,904402,El Cerrito Plaza,08:56:00,08:57:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,3,904302,North Berkeley,09:00:00,09:00:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,4,904202,Downtown Berkeley,09:02:00,09:03:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,5,904102,Ashby,09:05:00,09:05:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,6,900302,MacArthur,09:08:00,09:09:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,7,900202,19th Street Oakland,09:12:00,09:12:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,8,900102,12th Street / Oakland City Center,09:14:00,09:15:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,9,901101,West Oakland,09:19:00,09:19:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,10,901161,Embarcadero,09:25:00,09:26:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,11,901201,Montgomery Street,09:27:00,09:28:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,12,901301,Powell Street,09:29:00,09:29:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,13,901401,Civic Center / UN Plaza,09:31:00,09:31:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,14,901501,16th Street / Mission,09:33:00,09:33:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,15,901601,24th Street / Mission,09:35:00,09:35:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,16,901701,Glen Park,09:38:00,09:38:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,17,901801,Balboa Park,09:40:00,09:40:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,18,901903,Daly City,09:44:00,09:45:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,19,906101,Colma,09:49:00,09:49:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,20,906201,South San Francisco,09:52:00,09:52:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,21,906301,San Bruno,09:55:00,09:55:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,22,907102,San Francisco International Airport,10:00:00,10:00:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,23,907102,San Francisco International Airport,10:03:00,10:03:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717272,24,906403,Millbrae (Caltrain Transfer Platform),10:07:00,10:07:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,0,904602,Richmond,09:09:00,09:09:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,1,904502,El Cerrito Del Norte,09:13:00,09:14:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,2,904402,El Cerrito Plaza,09:16:00,09:17:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,3,904302,North Berkeley,09:20:00,09:20:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,4,904202,Downtown Berkeley,09:22:00,09:23:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,5,904102,Ashby,09:25:00,09:25:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,6,900302,MacArthur,09:28:00,09:29:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,7,900202,19th Street Oakland,09:32:00,09:32:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,8,900102,12th Street / Oakland City Center,09:34:00,09:35:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,9,901101,West Oakland,09:39:00,09:39:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,10,901161,Embarcadero,09:45:00,09:46:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,11,901201,Montgomery Street,09:47:00,09:48:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,12,901301,Powell Street,09:49:00,09:49:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,13,901401,Civic Center / UN Plaza,09:51:00,09:51:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,14,901501,16th Street / Mission,09:53:00,09:53:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,15,901601,24th Street / Mission,09:55:00,09:55:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,16,901701,Glen Park,09:58:00,09:58:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,17,901801,Balboa Park,10:00:00,10:00:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,18,901903,Daly City,10:04:00,10:05:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,19,906101,Colma,10:09:00,10:09:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,20,906201,South San Francisco,10:12:00,10:12:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,21,906301,San Bruno,10:15:00,10:15:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,22,907102,San Francisco International Airport,10:20:00,10:20:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,23,907102,San Francisco International Airport,10:23:00,10:23:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717273,24,906403,Millbrae (Caltrain Transfer Platform),10:27:00,10:27:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,0,904602,Richmond,09:29:00,09:29:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,1,904502,El Cerrito Del Norte,09:33:00,09:34:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,2,904402,El Cerrito Plaza,09:36:00,09:37:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,3,904302,North Berkeley,09:40:00,09:40:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,4,904202,Downtown Berkeley,09:42:00,09:43:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,5,904102,Ashby,09:45:00,09:45:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,6,900302,MacArthur,09:48:00,09:49:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,7,900202,19th Street Oakland,09:52:00,09:52:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,8,900102,12th Street / Oakland City Center,09:54:00,09:55:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,9,901101,West Oakland,09:59:00,09:59:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,10,901161,Embarcadero,10:05:00,10:06:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,11,901201,Montgomery Street,10:07:00,10:08:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,12,901301,Powell Street,10:09:00,10:09:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,13,901401,Civic Center / UN Plaza,10:11:00,10:11:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,14,901501,16th Street / Mission,10:13:00,10:13:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,15,901601,24th Street / Mission,10:15:00,10:15:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,16,901701,Glen Park,10:18:00,10:18:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,17,901801,Balboa Park,10:20:00,10:20:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,18,901903,Daly City,10:24:00,10:25:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,19,906101,Colma,10:29:00,10:29:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,20,906201,South San Francisco,10:32:00,10:32:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,21,906301,San Bruno,10:35:00,10:35:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,22,907102,San Francisco International Airport,10:40:00,10:40:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,23,907102,San Francisco International Airport,10:43:00,10:43:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717274,24,906403,Millbrae (Caltrain Transfer Platform),10:47:00,10:47:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,0,904602,Richmond,09:49:00,09:49:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,1,904502,El Cerrito Del Norte,09:53:00,09:54:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,2,904402,El Cerrito Plaza,09:56:00,09:57:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,3,904302,North Berkeley,10:00:00,10:00:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,4,904202,Downtown Berkeley,10:02:00,10:03:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,5,904102,Ashby,10:05:00,10:05:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,6,900302,MacArthur,10:08:00,10:09:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,7,900202,19th Street Oakland,10:12:00,10:12:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,8,900102,12th Street / Oakland City Center,10:14:00,10:15:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,9,901101,West Oakland,10:19:00,10:19:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,10,901161,Embarcadero,10:25:00,10:26:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,11,901201,Montgomery Street,10:27:00,10:28:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,12,901301,Powell Street,10:29:00,10:29:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,13,901401,Civic Center / UN Plaza,10:31:00,10:31:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,14,901501,16th Street / Mission,10:33:00,10:33:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,15,901601,24th Street / Mission,10:35:00,10:35:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,16,901701,Glen Park,10:38:00,10:38:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,17,901801,Balboa Park,10:40:00,10:40:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,18,901903,Daly City,10:44:00,10:45:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,19,906101,Colma,10:49:00,10:49:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,20,906201,South San Francisco,10:52:00,10:52:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,21,906301,San Bruno,10:55:00,10:55:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,22,907102,San Francisco International Airport,11:00:00,11:00:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,23,907102,San Francisco International Airport,11:03:00,11:03:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717275,24,906403,Millbrae (Caltrain Transfer Platform),11:07:00,11:07:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,0,904602,Richmond,10:09:00,10:09:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,1,904502,El Cerrito Del Norte,10:13:00,10:14:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,2,904402,El Cerrito Plaza,10:16:00,10:17:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,3,904302,North Berkeley,10:20:00,10:20:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,4,904202,Downtown Berkeley,10:22:00,10:23:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,5,904102,Ashby,10:25:00,10:25:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,6,900302,MacArthur,10:28:00,10:29:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,7,900202,19th Street Oakland,10:32:00,10:32:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,8,900102,12th Street / Oakland City Center,10:34:00,10:35:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,9,901101,West Oakland,10:39:00,10:39:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,10,901161,Embarcadero,10:45:00,10:46:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,11,901201,Montgomery Street,10:47:00,10:48:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,12,901301,Powell Street,10:49:00,10:49:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,13,901401,Civic Center / UN Plaza,10:51:00,10:51:00
BA:Red-S,Red-S,Richmond to SF Int'l Airport SFO/Millbrae,BA:1717276,14,901501,16th Street / Mission,10:53:00,10:53:00
